Nr,Lat,Long,Latgms,Longms,Municipio,CodIbge,Estado,AreaKm2,Desmatado2001,Incremento20002001,Floresta2001,Nuvem2001,NaoObservado2001,NaoFloresta2001,Hidrografia2001,Soma 
 329,-10.27172,-55.31582,S 10 16 18.19,O 55 18 56.95,Nova Guarita,5108808,MT,1087,872.5,17.8,213.9,0.0,0.0,0.0,0.6,100
 330,-2.39441,-46.79100,S 2 23 39.88,O 46 47 27.60,Nova Esperança do Piriá,1504950,PA,2829,1217.8,71.4,1608.5,2.2,0.5,0.0,0.0,100
 331,-7.17281,-46.20838,S 7 10 22.12,O 46 12 30.17,Nova Colinas,2107258,MA,748,0.0,0.0,0,0.0,750.0,748.8,0.0,200
 332,-10.67042,-56.03587,S 10 40 13.51,O 56 2 9.13,Nova Canaã do Norte,5106216,MT,5975,2565.7,113.0,2312.8,0.0,0.0,1059.4,37.1,100
 333,-11.55983,-62.27351,S 11 33 35.39,O 62 16 24.64,Nova Brasilândia D'Oeste,1100148,RO,1167,814.8,24.4,287.1,0.0,0.0,65.1,0.0,99
 334,-14.74307,-55.22435,S 14 44 35.05,O 55 13 27.66,Nova Brasilândia,5106208,MT,3268,1145.1,12.3,213.3,0.0,0.0,1881.9,27.7,100
 335,-9.69690,-57.96980,S 9 41 48.84,O 57 58 11.28,Nova Bandeirantes,5106158,MT,9558,1480.1,73.9,7854.9,0.0,1.1,91.0,130.9,100
 336,-15.93303,-56.34870,S 15 55 58.91,O 56 20 55.32,Nossa Senhora do Livramento,5106109,MT,5200,106.1,0.0,82.7,0.0,3.8,5005.1,2.3,99
 337,-14.38974,-56.69911,S 14 23 23.06,O 56 41 56.80,Nortelândia,5106000,MT,1353,892.4,32.5,310.3,0.0,0.0,150.3,0.0,99
 338,3.83663,-60.03254,N 3 50 11.87,O 60 1 57.14,Normandia,1400407,RR,7003,0.3,0.0,520.1,0.0,8.1,6451.9,22.6,100
 339,-14.39797,-55.78737,S 14 23 52.69,O 55 47 14.53,Nobres,5105903,MT,3765,262.3,8.0,323.0,0.0,0.0,3179.7,0.0,100
 340,-1.08094,-58.44390,S 1 4 51.38,O 58 26 38.04,Nhamundá,1303007,AM,14132,431.4,9.7,12246.5,0.0,1.9,344.4,1107.8,100
 341,-6.32397,-47.78166,S 6 19 26.29,O 47 46 53.98,Nazaré,1714302,TO,398,266.8,0.8,48.1,0.0,0.0,83.1,0.0,100
 342,-11.72544,-47.62384,S 11 43 31.58,O 47 37 25.82,Natividade,1714203,TO,3260,0.0,0.0,0,0.0,3236.4,3260.4,0.0,199
 343,-7.01662,-48.76894,S 7 0 59.83,O 48 46 8.18,Muricilândia,1713957,TO,1193,929.0,1.5,237.8,0.0,0.0,0.0,26.2,100
 344,2.53531,-62.00364,N 2 32 7.12,O 62 0 13.10,Mucajaí,1400308,RR,12878,1092.7,101.9,11549.0,0.1,1.3,196.3,38.6,100
 345,-1.31435,-49.34437,S 1 18 51.66,O 49 20 39.73,Muaná,1504901,PA,3776,96.5,92.8,1831.6,0.0,1.0,1361.3,485.6,100
 346,-5.83817,-47.09465,S 5 50 17.41,O 47 5 40.74,Montes Altos,2107001,MA,1499,163.0,3.6,78.0,0.0,0.0,1258.0,0.0,99
 347,-9.98708,-49.11202,S 9 59 13.49,O 49 6 43.27,Monte Santo do Tocantins,1713700,TO,1096,0.4,0.0,11.0,0.0,0.6,1084.0,0.0,100
 348,-10.24610,-63.37990,S 10 14 45.96,O 63 22 47.64,Monte Negro,1101401,RO,1955,1061.6,54.3,848.7,0.0,0.0,44.7,0.0,100
 349,-10.73529,-48.02248,S 10 44 7.04,O 48 1 20.93,Monte do Carmo,1713601,TO,3635,0.0,0.0,0,0.0,1003.8,3633.6,1.1,127
 350,-1.02109,-54.28681,S 1 1 15.92,O 54 17 12.52,Monte Alegre,1504802,PA,19516,3959.1,23.5,12614.0,0.0,3.8,1799.4,1139.7,99
 351,-3.47819,-45.32019,S 3 28 41.48,O 45 19 12.68,Monção,2106904,MA,1362,879.6,744.9,167.7,0.0,0.1,189.0,125.6,100
 352,-2.53518,-49.05922,S 2 32 6.65,O 49 3 33.19,Moju,1504703,PA,9129,3257.5,569.5,4487.7,0.0,1137.8,190.4,55.6,100
 353,-2.54950,-49.35737,S 2 32 58.20,O 49 21 26.53,Mocajuba,1504604,PA,872,486.6,16.0,142.3,0.0,0.0,168.2,74.9,100
 354,-2.07065,-44.84480,S 2 4 14.34,O 44 50 41.28,Mirinzal,2106805,MA,696,678.7,678.6,17.0,0.0,0.0,0.0,0.3,99
 355,-15.60276,-58.05495,S 15 36 9.94,O 58 3 17.82,Mirassol d'Oeste,5105622,MT,1077,868.4,16.7,174.7,0.0,0.1,33.8,0.0,100
 356,-11.04481,-62.80644,S 11 2 41.32,O 62 48 23.18,Mirante da Serra,1101302,RO,1205,561.3,13.6,429.3,0.0,0.1,214.3,0.0,100
 357,-9.39541,-48.66686,S 9 23 43.48,O 48 40 0.70,Miranorte,1713304,TO,1036,315.5,0.5,12.0,0.0,0.0,708.5,0.0,100
 358,-3.54992,-44.52695,S 3 32 59.71,O 44 31 37.02,Miranda do Norte,2106755,MA,357,187.0,143.6,105.8,0.0,51.2,12.8,0.2,100
 359,-6.40255,-44.83176,S 6 24 9.18,O 44 49 54.34,Mirador,2106706,MA,8716,0.0,0.0,0,0.0,3907.8,8716.3,0.0,144
 360,-9.71454,-48.61508,S 9 42 52.34,O 48 36 54.29,Miracema do Tocantins,1713205,TO,2663,0.0,0.0,0,0.0,0.0,2650.6,13.0,100
 361,-11.15941,-61.58328,S 11 9 33.88,O 61 34 59.81,Ministro Andreazza,1101203,RO,804,681.0,4.3,123.0,0.0,0.0,0.0,0.0,100
 362,-1.53536,-51.06862,S 1 32 7.30,O 51 4 7.03,Melgaço,1504505,PA,6781,131.1,128.1,5956.3,0.0,0.9,166.3,526.4,99
 363,-3.16475,-53.21731,S 3 9 53.10,O 53 13 2.32,Medicilândia,1504455,PA,8272,852.0,3.1,7418.1,0.0,1.1,0.0,0.8,100
 364,-0.04351,-51.97972,S 0 2 36.64,O 51 58 46.99,Mazagão,1600402,AP,13140,60.6,1.7,11478.7,0.0,10.3,1347.5,242.9,99
 365,-6.02067,-47.56977,S 6 1 14.41,O 47 34 11.17,Maurilândia do Tocantins,1712801,TO,741,134.4,0.3,72.3,0.0,0.0,522.8,11.5,99
 366,-5.24148,-58.19462,S 5 14 29.33,O 58 11 40.63,Maués,1302900,AM,40090,1151.4,22.4,36769.2,0.0,2.2,872.3,1294.9,100
 367,-9.97964,-54.15149,S 9 58 46.70,O 54 9 5.36,Matupá,5105606,MT,5151,1273.5,89.7,3658.8,0.0,0.0,218.7,0.0,100
 368,-3.74966,-44.45678,S 3 44 58.78,O 44 27 24.41,Matões do Norte,2106631,MA,793,389.9,52.2,0,0.0,399.9,4.6,0.8,100
 369,-3.05864,-45.03755,S 3 3 31.10,O 45 2 15.18,Matinha,2106508,MA,414,287.5,286.0,4.8,0.0,0.0,49.2,72.5,99
 370,-10.70172,-46.53856,S 10 42 6.19,O 46 32 18.82,Mateiros,1712702,TO,9665,0.0,0.0,0,0.0,9674.9,9403.3,0.0,197
 371,-1.39704,-48.32114,S 1 23 49.34,O 48 19 16.10,Marituba,1504422,PA,103,61.8,7.3,0,0.0,41.6,0.0,7.2,107
 372,-9.77144,-49.75757,S 9 46 17.18,O 49 45 27.25,Marianópolis do Tocantins,1712504,TO,2096,107.9,1.4,228.3,0.0,0.0,1758.4,1.4,100
 373,-9.09022,-72.49765,S 9 5 24.79,O 72 29 51.54,Marechal Thaumaturgo,1200351,AC,8588,147.6,3.2,8349.6,0.0,90.1,0.2,0.5,100
 374,-10.92424,-54.07501,S 10 55 27.26,O 54 4 30.04,Marcelândia,5105580,MT,12295,2337.9,66.3,9719.6,0.0,4.1,218.8,14.6,100
 375,-0.80045,-47.75464,S 0 48 1.62,O 47 45 16.70,Marapanim,1504406,PA,795,337.8,1.3,0,0.0,413.5,41.6,48.9,105
 376,-2.42423,-45.95444,S 2 25 27.23,O 45 57 15.98,Maranhãozinho,2106375,MA,981,748.3,4.1,230.9,1.8,0.0,0.0,0.0,100
 377,-4.72821,-45.55246,S 4 43 41.56,O 45 33 8.86,Marajá do Sena,2106359,MA,881,708.4,7.1,172.6,0.0,0.0,0.0,0.0,100
 378,-0.80608,-47.47954,S 0 48 21.89,O 47 28 46.34,Maracanã,1504307,PA,860,263.3,4.7,0,0.0,482.3,33.2,121.4,104
 379,-1.99710,-45.98710,S 1 59 49.56,O 45 59 13.56,Maracaçumé,2106326,MA,635,517.8,0.0,117.2,0.0,0.0,0.0,0.0,100
 380,-5.52503,-49.94418,S 5 31 30.11,O 49 56 39.05,Marabá,1504208,PA,15161,6187.5,368.6,8849.6,0.0,1.7,36.2,86.0,100
 381,-2.61234,-64.70305,S 2 36 44.42,O 64 42 10.98,Maraã,1302801,AM,17221,86.6,11.7,14677.7,0.0,5.4,604.6,1846.7,99
 382,-9.39576,-70.06354,S 9 23 44.74,O 70 3 48.74,Manoel Urbano,1200344,AC,11118,148.9,6.8,10909.8,0.0,9.8,0.0,49.5,100
 383,-6.78709,-61.11001,S 6 47 13.52,O 61 6 36.04,Manicoré,1302702,AM,48689,1041.7,35.0,42656.6,0.0,17.4,4146.5,826.8,100
 384,-7.45141,-73.41241,S 7 27 5.08,O 73 24 44.68,Mâncio Lima,1200336,AC,5762,321.8,9.9,5252.3,0.0,142.8,45.1,0.0,99
 385,-2.57290,-60.37242,S 2 34 22.44,O 60 22 20.71,Manaus,1302603,AM,11473,1170.0,73.4,8752.0,0.0,0.2,3.0,1547.8,100
 386,-3.73889,-60.65552,S 3 44 20.00,O 60 39 19.87,Manaquiri,1302553,AM,4001,473.2,19.7,3134.4,0.0,0.0,106.3,287.1,100
 387,-3.27671,-60.71178,S 3 16 36.16,O 60 42 42.41,Manacapuru,1302504,AM,7381,693.7,60.4,4458.6,0.0,0.1,805.6,1423.0,100
 388,-0.82105,-47.63978,S 0 49 15.78,O 47 38 23.21,Magalhães Barata,1504109,PA,326,140.3,0.3,0,0.0,172.7,2.3,27.6,105
 389,-1.98969,-47.50665,S 1 59 22.88,O 47 30 23.94,Mãe do Rio,1504059,PA,471,407.3,30.1,0,0.0,63.0,0.0,1.4,100
 390,-9.18980,-61.92599,S 9 11 23.28,O 61 55 33.56,Machadinho D'Oeste,1100130,RO,8590,1719.9,161.1,6426.8,0.0,0.0,385.4,57.9,99
 391,0.58849,-50.96231,N 0 35 18.56,O 50 57 44.32,Macapá,1600303,AP,6419,253.5,9.0,2092.6,0.0,1.9,3119.5,951.5,100
 392,-6.21349,-47.84893,S 6 12 48.56,O 47 50 56.15,Luzinópolis,1712454,TO,281,152.2,0.1,24.9,0.0,0.0,103.9,0.0,100
 393,-1.22159,-45.82058,S 1 13 17.72,O 45 49 14.09,Luís Domingues,2106201,MA,464,279.6,0.6,158.0,0.0,0.1,4.3,22.0,100
 394,-10.97819,-50.93233,S 10 58 41.48,O 50 55 56.39,Luciara,5105309,MT,4152,18.0,4.4,414.6,0.0,0.0,3675.5,43.9,100
 395,-13.04742,-56.18220,S 13 2 50.71,O 56 10 55.92,Lucas do Rio Verde,5105259,MT,3662,404.9,14.0,762.3,0.0,0.0,2494.8,0.0,100
 396,-7.20389,-45.17081,S 7 12 14.00,O 45 10 14.92,Loreto,2106102,MA,3638,0.0,0.0,60.0,0.0,0.0,3578.0,0.0,100
 397,-9.49503,-46.82646,S 9 29 42.11,O 46 49 35.26,Lizarda,1712405,TO,5769,0.0,0.0,0,0.0,4144.4,5765.5,0.0,171
 398,-1.88563,-49.49551,S 1 53 8.27,O 49 29 43.84,Limoeiro do Ajuru,1504000,PA,1494,58.2,57.7,876.6,0.0,0.5,50.9,507.8,100
 399,-4.57029,-44.44604,S 4 34 13.04,O 44 26 45.74,Lima Campos,2106003,MA,325,115.4,0.0,0,0.0,210.9,0.0,0.0,100
 400,-12.82298,-46.34780,S 12 49 22.73,O 46 20 52.08,Lavandeira,1712157,TO,524,0.0,0.0,0,0.0,525.2,515.5,0.0,198
 401,0.77776,-52.93790,N 0 46 39.94,O 52 56 16.44,Laranjal do Jari,1600279,AP,30974,125.3,2.0,30369.4,0.0,269.7,146.9,62.7,99
 402,-15.44721,-57.72109,S 15 26 49.96,O 57 43 15.92,Lambari D'Oeste,5105234,MT,1773,1098.4,12.7,496.4,0.0,0.7,172.7,4.8,100
 403,-6.10131,-46.95503,S 6 6 4.72,O 46 57 18.11,Lajeado Novo,2105989,MA,1054,240.4,1.6,33.3,0.0,0.0,780.3,0.0,100
 404,-9.83859,-48.28634,S 9 50 18.92,O 48 17 10.82,Lajeado,1712009,TO,324,0.0,0.0,0,0.0,0.0,314.0,10.3,100
 405,-4.91226,-45.41696,S 4 54 44.14,O 45 25 1.06,Lagoa Grande do Maranhão,2105963,MA,741,673.9,5.0,67.1,0.0,0.0,0.0,0.0,100
 406,-10.34474,-47.49628,S 10 20 41.06,O 47 29 46.61,Lagoa do Tocantins,1711951,TO,917,0.0,0.0,0,0.0,516.6,917.7,0.0,156
 407,-11.04824,-50.21840,S 11 2 53.66,O 50 13 6.24,Lagoa da Confusão,1711902,TO,10588,176.5,10.0,2060.4,0.0,0.4,8239.6,111.1,99
 408,-3.98230,-44.90035,S 3 58 56.28,O 44 54 1.26,Lago Verde,2105906,MA,631,534.1,0.0,0.1,0.0,0.0,82.4,14.4,100
 409,-4.60648,-44.94690,S 4 36 23.33,O 44 56 48.84,Lago dos Rodrigues,2105948,MA,196,196.8,0.0,0,0.0,0.0,0.0,0.0,100
 410,-4.57135,-45.01907,S 4 34 16.86,O 45 1 8.65,Lago do Junco,2105807,MA,312,312.4,0.0,0,0.0,0.0,0.0,0.0,100
 411,-4.71879,-45.22346,S 4 43 7.64,O 45 13 24.46,Lago da Pedra,2105708,MA,1552,1550.1,0.2,1.9,0.0,0.0,0.0,0.0,100
 412,-8.38295,-65.70994,S 8 22 58.62,O 65 42 35.78,Lábrea,1302405,AM,69672,1480.6,183.4,65942.6,0.0,9.6,1793.3,445.9,100
 413,-4.50575,-68.24058,S 4 30 20.70,O 68 14 26.09,Jutaí,1302306,AM,71756,188.5,13.3,70301.5,0.0,6.9,97.6,1161.5,100
 414,-16.19866,-55.00543,S 16 11 55.18,O 55 0 19.55,Juscimeira,5105200,MT,2205,906.0,2.0,53.4,0.0,0.0,1244.4,1.2,100
 415,-2.64774,-56.23691,S 2 38 51.86,O 56 14 12.88,Juruti,1503903,PA,8308,1060.5,32.0,5505.2,0.0,0.0,633.3,1109.0,99
 416,-10.39251,-58.60936,S 10 23 33.04,O 58 36 33.70,Juruena,5105176,MT,2826,635.4,38.9,2099.0,0.0,0.0,66.5,25.1,99
 417,-3.37471,-66.45025,S 3 22 28.96,O 66 27 0.90,Juruá,1302207,AM,19849,118.4,3.5,18846.4,0.0,8.9,142.1,733.2,100
 418,-1.88885,-46.11298,S 1 53 19.86,O 46 6 46.73,Junco do Maranhão,2105658,MA,560,531.8,0.0,26.9,0.0,0.0,0.0,1.3,99
 419,-11.52357,-59.19651,S 11 31 24.85,O 59 11 47.44,Juína,5105150,MT,26359,3385.0,98.4,20290.4,0.0,3.0,2639.6,41.0,100
 420,-8.13098,-49.09587,S 8 7 51.53,O 49 5 45.13,Juarina,1711803,TO,482,208.5,6.1,14.9,0.0,0.0,236.9,21.7,100
 421,-11.22873,-57.64737,S 11 13 43.43,O 57 38 50.53,Juara,5105101,MT,22666,5752.4,231.7,15156.7,0.0,29.3,1600.6,127.0,100
 422,-5.01140,-44.77457,S 5 0 41.04,O 44 46 28.45,Joselândia,2105609,MA,691,432.6,0.7,102.9,0.0,142.9,0.2,12.4,99
 423,-9.22216,-71.85121,S 9 13 19.78,O 71 51 4.36,Jordão,1200328,AC,5635,92.3,10.2,5529.4,0.0,12.8,0.1,0.4,100
 424,-5.23976,-47.17310,S 5 14 23.14,O 47 10 23.16,João Lisboa,2105500,MA,638,562.9,0.6,74.3,0.0,0.8,0.0,0.0,100
 425,-10.44844,-61.69061,S 10 26 54.38,O 61 41 26.20,Ji-Paraná,1100122,RO,6955,2491.5,29.6,4359.8,0.0,2.1,66.3,35.3,100
 426,-5.41540,-45.58874,S 5 24 55.44,O 45 35 19.46,Jenipapo dos Vieiras,2105476,MA,1981,1007.7,1.3,808.8,0.0,0.0,164.5,0.0,99
 427,-15.30319,-58.85570,S 15 18 11.48,O 58 51 20.52,Jauru,5105002,MT,1316,1085.9,4.9,117.5,0.0,0.3,112.3,0.0,99
 428,-12.85689,-48.67771,S 12 51 24.80,O 48 40 39.76,Jaú do Tocantins,1711506,TO,2184,0.0,0.0,0,0.0,2186.3,2173.2,0.0,199
 429,-5.85883,-44.28683,S 5 51 31.79,O 44 17 12.59,Jatobá,2105450,MA,598,153.3,11.0,248.8,0.0,0.0,195.9,0.0,100
 430,-10.64842,-62.55320,S 10 38 54.31,O 62 33 11.52,Jaru,1100114,RO,2976,2511.3,44.9,419.8,0.0,0.1,44.8,0.0,100
 431,-1.38598,-68.79404,S 1 23 9.53,O 68 47 38.54,Japurá,1302108,AM,57555,45.3,1.8,55886.7,1.9,98.3,2.6,1520.2,99
 432,-15.32112,-56.57947,S 15 19 16.03,O 56 34 46.09,Jangada,5104906,MT,1022,0.0,0.0,0,0.0,0.0,1022.5,0.0,100
 433,-4.59252,-49.20947,S 4 35 33.07,O 49 12 34.09,Jacundá,1503804,PA,2013,1339.4,4.0,409.3,0.0,0.0,0.0,264.3,100
 434,-15.88392,-55.12414,S 15 53 2.11,O 55 7 26.90,Jaciara,5104807,MT,1657,683.4,0.0,14.9,0.0,0.0,958.7,0.0,100
 435,-7.47718,-57.60432,S 7 28 37.85,O 57 36 15.55,Jacareacanga,1503754,PA,53397,630.8,62.0,46834.8,0.0,8.8,5213.1,709.5,100
 436,-5.07669,-49.89878,S 5 4 36.08,O 49 53 55.61,Itupiranga,1503705,PA,7901,3329.3,149.1,4453.2,0.0,1.0,5.6,111.9,100
 437,-17.32140,-54.56868,S 17 19 17.04,O 54 34 7.25,Itiquira,5104609,MT,8724,153.2,0.0,222.2,0.0,83.0,8259.3,6.3,100
 438,-4.16557,-47.17356,S 4 9 56.05,O 47 10 24.82,Itinga do Maranhão,2105427,MA,3605,2146.6,79.9,1458.3,0.0,0.0,0.0,0.1,100
 439,0.48700,-50.62043,N 0 29 13.20,O 50 37 13.55,Itaubal,1600253,AP,1704,63.4,16.9,441.5,0.0,0.2,779.0,419.9,100
 440,-11.12675,-55.57183,S 11 7 36.30,O 55 34 18.59,Itaúba,5104559,MT,4612,1246.1,86.8,2915.4,0.0,0.0,418.5,32.0,99
 441,-9.13212,-63.12380,S 9 7 55.63,O 63 7 25.68,Itapuã do Oeste,1101104,RO,4132,654.9,20.4,3267.2,0.0,0.3,2.5,207.1,100
 442,-8.43914,-48.76023,S 8 26 20.90,O 48 45 36.83,Itaporã do Tocantins,1711100,TO,977,909.1,9.7,67.4,0.0,0.5,0.0,0.0,100
 443,-8.29996,-48.04697,S 8 17 59.86,O 48 2 49.09,Itapiratins,1710904,TO,1250,0.0,0.0,0.0,0.0,0.0,1210.9,39.1,100
 444,-2.54458,-58.65656,S 2 32 40.49,O 58 39 23.62,Itapiranga,1302009,AM,4245,121.2,8.7,3795.8,0.0,0.0,155.6,172.4,100
 445,-3.36235,-44.27902,S 3 21 44.46,O 44 16 44.47,Itapecuru Mirim,2105401,MA,1494,390.3,323.9,785.5,0.0,6.5,308.4,3.3,100
 446,-12.14354,-56.73935,S 12 8 36.74,O 56 44 21.66,Itanhangá,5104542,MT,2927,622.0,150.6,2300.8,0.0,0.0,0.0,4.2,100
 447,-6.72683,-67.90389,S 6 43 36.59,O 67 54 14.00,Itamarati,1301951,AM,26042,103.9,5.5,25644.8,0.0,1.5,3.3,288.5,100
 448,-6.03172,-55.96896,S 6 1 54.19,O 55 58 8.26,Itaituba,1503606,PA,62095,3334.2,123.9,57486.1,0.0,3.6,460.8,810.3,100
 449,-5.18749,-45.75500,S 5 11 14.96,O 45 45 18.00,Itaipava do Grajaú,2105351,MA,1045,851.9,2.0,191.8,0.0,1.3,0.0,0.0,99
 450,-5.78728,-47.60538,S 5 47 14.21,O 47 36 19.37,Itaguatins,1710706,TO,745,325.6,3.9,98.5,0.0,0.0,310.0,10.9,99
 451,-3.13511,-58.81276,S 3 8 6.40,O 58 48 45.94,Itacoatiara,1301902,AM,8927,1524.5,76.1,4907.1,0.0,0.5,829.3,1665.6,100
 452,-8.50117,-47.61437,S 8 30 4.21,O 47 36 51.73,Itacajá,1710508,TO,3072,0.0,0.0,0,0.0,0.0,3072.4,0.0,100
 453,-1.83573,-47.39886,S 1 50 8.63,O 47 23 55.90,Irituia,1503507,PA,1387,1012.4,74.6,0,0.0,377.2,17.2,3.3,101
 454,-3.08591,-60.66479,S 3 5 9.28,O 60 39 53.24,Iranduba,1301852,AM,2229,424.7,82.6,1367.6,0.0,0.0,132.9,303.8,99
 455,2.18010,-61.66824,N 2 10 48.36,O 61 40 5.66,Iracema,1400282,RR,14271,497.0,37.9,13639.1,0.6,91.4,35.5,7.4,99
 456,-11.11862,-48.42263,S 11 7 7.03,O 48 25 21.47,Ipueiras,1709807,TO,818,0.0,0.0,0,0.0,817.3,818.0,0.0,199
 457,-2.93713,-47.96702,S 2 56 13.67,O 47 58 1.27,Ipixuna do Pará,1503457,PA,5245,2066.6,180.3,3144.8,0.0,1.0,6.7,25.9,99
 458,-7.14334,-71.42004,S 7 8 36.02,O 71 25 12.14,Ipixuna,1301803,AM,12595,153.5,3.8,12304.1,0.0,0.6,66.6,70.2,100
 459,-11.94096,-56.04871,S 11 56 27.46,O 56 2 55.36,Ipiranga do Norte,5104526,MT,3449,1239.3,221.9,1610.7,0.0,0.0,598.8,0.2,100
 460,-1.45522,-47.89865,S 1 27 18.79,O 47 53 55.14,Inhangapi,1503408,PA,476,303.8,20.1,0,0.0,171.6,6.8,25.2,106
 461,-15.32895,-58.60376,S 15 19 44.22,O 58 36 13.54,Indiavaí,5104500,MT,601,557.6,0.8,43.3,0.0,0.1,0.0,0.0,100
 462,-5.38690,-47.57778,S 5 23 12.84,O 47 34 40.01,Imperatriz,2105302,MA,1375,1096.5,0.0,102.1,0.0,0.0,155.1,21.3,100
 463,-2.07583,-49.08754,S 2 4 32.99,O 49 5 15.14,Igarapé-Miri,1503309,PA,2004,439.9,271.2,1038.8,0.0,0.2,203.3,321.8,100
 464,-1.17423,-47.57619,S 1 10 27.23,O 47 34 34.28,Igarapé-Açu,1503200,PA,789,603.5,18.2,0,0.0,185.3,6.0,1.2,100
 465,-4.58244,-44.84341,S 4 34 56.78,O 44 50 36.28,Igarapé Grande,2105203,MA,379,379.9,0.0,0,0.0,0.0,0.0,0.0,100
 466,-3.62986,-45.10956,S 3 37 47.50,O 45 6 34.42,Igarapé do Meio,2105153,MA,397,205.2,90.0,18.2,0.0,0.2,172.9,0.5,99
 467,-7.51084,-62.59920,S 7 30 39.02,O 62 35 57.12,Humaitá,1301704,AM,33428,573.7,39.1,28951.7,0.0,2.1,3116.3,784.2,100
 468,-11.65795,-48.92170,S 11 39 28.62,O 48 55 18.12,Gurupi,1709500,TO,1843,0.0,0.0,0,0.0,1844.6,1843.3,0.0,200
 469,-1.12099,-51.49156,S 1 7 15.56,O 51 29 29.62,Gurupá,1503101,PA,8550,66.5,62.6,6667.0,0.6,1.5,517.1,1297.3,100
 470,-16.34170,-53.54802,S 16 20 30.12,O 53 32 52.87,Guiratinga,5104203,MT,5359,167.6,0.0,0,0.0,190.2,5189.0,0.0,103
 471,-2.07767,-44.51918,S 2 4 39.61,O 44 31 9.05,Guimarães,2104909,MA,604,349.0,337.0,119.8,0.6,0.0,7.8,126.8,99
 472,-9.78024,-54.57310,S 9 46 48.86,O 54 34 23.16,Guarantã do Norte,5104104,MT,4713,1837.8,83.8,2150.8,0.0,0.0,724.2,0.2,100
 473,-8.76489,-48.40596,S 8 45 53.60,O 48 24 21.46,Guaraí,1709302,TO,2278,1000.2,0.3,197.0,0.0,0.1,1077.7,3.0,100
 474,-11.32199,-64.41652,S 11 19 19.16,O 64 24 59.47,Guajará-Mirim,1100106,RO,25260,1200.5,48.0,20022.3,0.0,72.0,3798.4,166.8,100
 475,-7.25158,-72.74345,S 7 15 5.69,O 72 44 36.42,Guajará,1301654,AM,7984,340.3,10.4,7429.6,0.0,0.0,206.9,7.2,100
 476,-5.82835,-46.03070,S 5 49 42.06,O 46 1 50.52,Grajaú,2104800,MA,7625,858.6,15.6,2004.3,0.0,0.0,4762.1,0.0,100
 477,-5.39025,-44.33039,S 5 23 24.90,O 44 19 49.40,Graça Aranha,2104701,MA,275,129.8,7.1,145.2,0.0,0.0,0.0,0.0,100
 478,-2.03776,-45.79905,S 2 2 15.94,O 45 47 56.58,Governador Nunes Freire,2104677,MA,1045,962.1,187.7,82.6,0.0,0.3,0.0,0.0,100
 479,-3.40023,-45.89428,S 3 24 0.83,O 45 53 39.41,Governador Newton Bello,2104651,MA,1173,1162.8,795.1,10.1,0.0,0.1,0.0,0.0,100
 480,-5.57153,-44.08064,S 5 34 17.51,O 44 4 50.30,Governador Luiz Rocha,2104628,MA,377,70.5,4.5,251.7,0.0,28.9,25.9,0.0,100
 481,-10.82195,-63.21073,S 10 49 19.02,O 63 12 38.63,Governador Jorge Teixeira,1101005,RO,5131,1171.2,38.4,3768.4,0.0,0.0,191.4,0.0,100
 482,-5.38879,-44.07134,S 5 23 19.64,O 44 4 16.82,Governador Eugênio Barros,2104602,MA,829,152.3,8.8,400.1,0.0,276.6,0.0,0.0,100
 483,-5.72674,-47.31239,S 5 43 36.26,O 47 18 44.60,Governador Edison Lobão,2104552,MA,619,274.8,0.1,30.6,0.0,0.0,299.3,14.3,99
 484,-4.99944,-44.19257,S 4 59 57.98,O 44 11 33.25,Governador Archer,2104503,MA,442,148.5,0.4,0,0.0,293.8,0.0,0.0,100
 485,-5.15411,-44.17192,S 5 9 14.80,O 44 10 18.91,Gonçalves Dias,2104404,MA,888,365.9,3.1,394.5,0.0,127.6,0.0,0.0,100
 486,-8.02010,-47.47381,S 8 1 12.36,O 47 28 25.72,Goiatins,1709005,TO,6450,0.0,0.0,0,0.0,0.1,6434.6,15.9,100
 487,-8.91938,-49.01738,S 8 55 9.77,O 49 1 2.57,Goianorte,1708304,TO,1805,94.8,3.4,59.6,0.0,0.1,1650.5,0.0,100
 488,-4.01828,-48.73253,S 4 1 5.81,O 48 43 57.11,Goianésia do Pará,1503093,PA,7048,3003.8,39.9,3562.8,0.0,0.1,0.0,481.3,99
 489,-1.28330,-45.67230,S 1 16 59.88,O 45 40 20.28,Godofredo Viana,2104305,MA,684,241.2,0.0,341.5,0.0,0.2,28.0,73.1,100
 490,-15.86948,-58.26228,S 15 52 10.13,O 58 15 44.21,Glória D'Oeste,5103957,MT,849,291.4,1.1,51.1,0.0,0.0,506.5,0.0,100
 491,-15.59364,-53.01175,S 15 35 37.10,O 53 0 42.30,General Carneiro,5103908,MT,3793,0.0,0.0,0,0.0,1.6,3790.3,1.5,100
 492,-12.87129,-53.35524,S 12 52 16.64,O 53 21 18.86,Gaúcha do Norte,5103858,MT,16898,2165.8,107.1,10091.9,0.0,0.0,4609.7,30.6,100
 493,-2.22129,-47.08493,S 2 13 16.64,O 47 5 5.75,Garrafão do Norte,1503077,PA,1610,1294.3,45.2,314.8,0.1,0.8,0.0,0.0,100
 494,-5.66423,-44.02896,S 5 39 51.23,O 44 1 44.26,Fortuna,2104206,MA,706,165.3,6.9,272.5,0.0,262.9,5.3,0.0,100
